#separator \x09
#set_separator 	,
#empty_field   	(empty)
#unset_field   	-
#path  	weird
#open  	2016-09-05-01-00-01
#fields	ts     	uid    	id.orig_h      	id.orig_p      	id.resp_h      	id.resp_p      	name   	addl   	notice 	peer
#types 	time   	string 	addr   	port   	addr   	port   	string 	string 	bool   	string
1473052363.025907      	C0zMbe16BwDSb9Y3ec     	91.201.236.155 	37664  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473052370.556862      	CZnxJLILaIRC2VrIi      	64.137.168.132 	55771  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052381.677415      	CRcdFY1vs4l5VuTC7a     	218.205.115.221	13857  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052384.730490      	CRcdFY1vs4l5VuTC7a     	218.205.115.221	13857  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473052464.498940      	Cy95Kn3LeKgw4NDgId     	fe80::5181:1a1b:ff45:9f5a      	54298  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052464.498940      	ChH9K43edSCOTVAOKh     	64.137.168.93  	56698  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052471.956186      	C4r08M1EhByWO4FCz1     	fe80::d558:c4d9:588c:30e6      	56326  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052471.956186      	CIOHiY1G0y4uVKaXYk     	64.137.168.148 	56326  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052471.956186      	CoU84z4ixkNuga9Vh      	fe80::d558:c4d9:588c:30e6      	56530  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052471.956186      	C0gJCC489y9aeekROf     	64.137.168.148 	56530  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052477.789378      	CIexht9MqhO8KAKr6      	218.205.115.221	13858  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052481.955939      	CNPrG12qOo7XED0Zk5     	64.137.168.148 	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
1473052575.237665      	CkROFu4QlL3ALWeae      	218.205.115.221	13859  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052577.781031      	CkROFu4QlL3ALWeae      	218.205.115.221	13859  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473052670.858990      	CEQT9w35GWlwlNCYzg     	218.205.115.221	13860  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052736.900459      	CIAerMDYWURA0Cl63      	fe80::8c34:1742:e5a8:307e      	55162  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052736.901276      	CmjMMs3xrpanJZz9t3     	64.137.168.19  	56604  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052767.725473      	CnEbv52SCLAg2OkEz8     	218.205.115.221	13861  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052803.491291      	CCv4nM1lF6SJq0X1S3     	fe80::2104:48a5:2500:e661      	61359  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052803.491291      	CA2Spp4v4kSCDZNizb     	64.137.168.182 	54391  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052810.828479      	-      	-      	-      	-      	-      	non_ip_packet_in_ethernet      	-      	F      	bro
1473052862.425777      	Cagf1rR2ISZ96qFWa      	218.205.115.221	13862  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052864.834673      	Cagf1rR2ISZ96qFWa      	218.205.115.221	13862  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473052879.241627      	Cb0zfZ1nqb9R1j82Ef     	fe80::21c8:aa30:c678:1697      	50054  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052879.242508      	CW0jbu18xEqflgg0Q      	64.137.168.116 	49703  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052889.840295      	CDSrVx5ZSOBEFhup1      	fe80::ac0a:a078:228f:840d      	55281  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052889.840295      	CWoUPOXTaJcotRQCa      	64.137.168.193 	55281  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052899.840399      	CmjVka2PsRTKuyMkzk     	64.137.168.193 	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
1473052907.846778      	CEnXrG3LCj0np6o2z3     	fe80::1dd:39b6:188d:90be       	51500  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052907.847537      	CBUOsg33FYlncgPnog     	64.137.168.14  	49177  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052949.963012      	CnKc6C1DxbPUXCXdNd     	fe80::4936:e111:1604:92d2      	50995  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052949.964000      	CXhDVo2TKw1y3nPjf6     	64.137.168.65  	53519  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052959.412592      	C69lAu4ppwpCz3Fut4     	218.205.115.221	13863  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052989.770703      	CjCVAT2kQnXpN6Fws3     	fe80::511:d348:ac27:ce64       	62059  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052989.771437      	Cn7dXP1dS4CEYsHN9h     	64.137.168.69  	56947  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052997.748182      	Ck44WK2UOtifRQo294     	fe80::d117:de98:5314:99df      	65406  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052997.748182      	CIrrdA2S2H13itJUt5     	64.137.168.44  	65406  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052997.749363      	C2DzfR1926xeXenKXh     	fe80::d117:de98:5314:99df      	49189  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052997.749363      	C5JrDi2AmYrdMeVQyh     	64.137.168.44  	49189  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473053007.747740      	CGuTS84wjh8kOo9xeh     	64.137.168.44  	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
1473053039.747793      	C8d3M13SCyCmMsuoyg     	64.137.168.93  	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
1473053051.529140      	CtSTYO3AaV9NlcStJd     	fe80::2104:48a5:2500:e661      	50446  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473053051.529907      	Cmu68S3c8VhW2sYeZ9     	64.137.168.182 	51791  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473053055.647080      	C9j4Kh34PbXQENiuef     	218.205.115.221	13864  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473053097.439189      	CaCfmJ3awsQtY0Jjv9     	fe80::1532:b4ac:17e7:7445      	50338  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473053097.439189      	C5jPX71UWl3lxQvi5k     	64.137.168.62  	50338  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473053114.753352      	Cj4X1l2acKHglaarE6     	64.137.168.19  	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
